3.13;-37.2;5.75;0.098295
2.496;-34.7;5.66;0.102064
2.717228844;-35.14125631;7.130339509;0.14184717
3.58112137;-36.96500652;7.225694671;0.044841567
2.788242394;-34.88061302;6.595189922;0.054032911
